pytanie,odpowiedz_wygenerowana
Ile razy w ciągu jednego roku akademickiego mogę ubiegać się o przyznanie zapomogi?,"Sorry, I encountered an error while generating the response."
Dlaczego moje podanie o zaliczenie praktyk na podstawie umowy o pracę może nie zostać przyjęte?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty trzeba mieć zaliczone, aby zapisać się na przedmiot Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
Kto zatwierdza tematy prac dyplomowych na kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"W jaki sposób mogę uzyskać dostęp do sali 304, aby pracować tam nad swoim projektem studenckim?","Sorry, I encountered an error while generating the response."
W jaki sposób mogę złożyć podanie o zmianę grupy zajęciowej?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę zdobyć na pierwszym roku studiów pierwszego stopnia, aby uzyskać rejestrację na semestr trzeci?","Sorry, I encountered an error while generating the response."
Czy mogę wykorzystać wydziałowy serwer wirtualny do postawienia serwera gry dla znajomych?,"Sorry, I encountered an error while generating the response."
Jakie dokumenty i przedmioty mogę mieć na stole podczas kolokwium lub egzaminu na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Gdzie znajduje się pokój mgr. inż. Szymona Tura w Gmachu MiNI i jaki jest do niego adres e-mail?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS jest przypisanych do przedmiotu Analiza matematyczna 1 na pierwszym semestrze kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
Czy przed egzaminem dyplomowym muszę złożyć w dziekanacie wydrukowany egzemplarz mojej pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Ile razy w ciągu jednego roku akademickiego mogę otrzymać zapomogę finansową?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów magisterskich na kierunku Matematyka i Analiza Danych realizowane są przedmioty z cyklu Warsztaty badawcze?,"Sorry, I encountered an error while generating the response."
W jakim terminie muszę dostarczyć Pełnomocnikowi ds. Praktyk potwierdzenie odbycia praktyki studenckiej zrealizowanej w jednostce organizacyjnej Wydziału?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS uzyskuje się za zaliczenie przedmiotu Topologia na trzecim semestrze studiów pierwszego stopnia na kierunku Matematyka?,"Sorry, I encountered an error while generating the response."
Gdzie i w jakiej formie mogę złożyć podanie o zmianę grupy studenckiej lub zajęciowej?,"Sorry, I encountered an error while generating the response."
Czy mogę wypożyczyć sprzęt z laboratorium do domu w celu wykonania projektu studenckiego?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów inżynierskich na kierunku Inżynieria i Analiza Danych realizowany jest przedmiot Algorytmy i struktury danych 1?,"Sorry, I encountered an error while generating the response."
Kto musi wyrazić zgodę na zmianę tematu mojej pracy dyplomowej w trakcie jej pisania?,"Sorry, I encountered an error while generating the response."
Do jakich celów mogę wykorzystywać serwer wirtualny udostępniony przez Wydział MiNI?,"Sorry, I encountered an error while generating the response."
W którym pokoju w Gmachu MiNI znajdę dr. inż. Pawła Kotowskiego?,"Sorry, I encountered an error while generating the response."
Jaki jest maksymalny miesięczny próg dochodowy uprawniający studenta do ubiegania się o stypendium socjalne w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty muszę mieć zaliczone, aby móc uczęszczać na zajęcia z przedmiotu Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
W jakim terminie muszę dostarczyć Pełnomocnikowi ds. Praktyk potwierdzenie odbycia praktyki wewnętrznej?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę zdobyć, aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
"W jaki sposób mogę uzyskać dostęp do sali 304, aby pracować nad studenckim projektem sprzętowym?","Sorry, I encountered an error while generating the response."
Jakie są zalecane szerokości marginesów przy formatowaniu pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Z jakich przedmiotów muszę zdać egzamin na pierwszym semestrze kierunku Matematyka i Analiza Danych (studia I stopnia)?,"Sorry, I encountered an error while generating the response."
Jaka jest opłata za wydanie duplikatu elektronicznej legitymacji studenckiej?,"Sorry, I encountered an error while generating the response."
"Kto musi wyrazić zgodę, jeśli chcę zmienić temat pracy dyplomowej w trakcie jej pisania?","Sorry, I encountered an error while generating the response."
W którym pokoju w Gmachu MiNI znajdę dr. inż. Krzysztofa Kaczmarskiego?,"Sorry, I encountered an error while generating the response."
Do jakich celów przeznaczone są wydziałowe serwery wirtualne i czy mogę ich używać w celach komercyjnych?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę uzyskać, aby móc zarejestrować się na 3 semestr na studiach pierwszego stopnia?","Sorry, I encountered an error while generating the response."
Jakie powinny być ustawione marginesy na stronach pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS dostanę za zaliczenie Analizy matematycznej 1 na pierwszym semestrze MAD?,"Sorry, I encountered an error while generating the response."
Ile czasu będę czekać na wyrobienie duplikatu legitymacji studenckiej (ELS)?,"Sorry, I encountered an error while generating the response."
Czy mogę samodzielnie wybrać temat pracy dyplomowej z listy i czy potrzebuję na to czyjejś zgody?,"Sorry, I encountered an error while generating the response."
Czy istnieje możliwość wypożyczenia sprzętu z wydziałowego laboratorium do domu w celu pracy nad projektem studenckim?,"Sorry, I encountered an error while generating the response."
W jaki sposób powinienem złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
"W jakim języku należy przygotować stronę tytułową, jeśli moja praca dyplomowa jest napisana w języku angielskim?","Sorry, I encountered an error while generating the response."
W jakie dni i w jakich godzinach czynny jest dziekanat Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
"Co mam zrobić z wyłączonym telefonem komórkowym podczas egzaminu, jeśli nie wziąłem ze sobą torby ani plecaka?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS przysługuje za zaliczenie przedmiotu Analiza matematyczna 1 na pierwszym semestrze studiów licencjackich na kierunku Matematyka i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę minimalnie zdobyć, aby uzyskać wpis na drugi semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
Jaki jest maksymalny próg dochodowy uprawniający do otrzymywania stypendium socjalnego w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
Ile kosztuje wyrobienie duplikatu elektronicznej legitymacji studenckiej (ELS) i ile czasu muszę czekać na nowy dokument?,"Sorry, I encountered an error while generating the response."
Czy podczas kolokwium na Wydziale MiNI mogę korzystać z telefonu komórkowego jako zegarka lub kalkulatora?,"Sorry, I encountered an error while generating the response."
Jaka jest aktualna wysokość stypendium rektora oraz stypendium dla tegorocznych maturzystów?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty są wymagane jako wstępne do zapisania się na przedmiot obieralny ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
Czy dokument porozumienia dotyczący praktyk studenckich mogę przesłać na wydział w formie skanu?,"Sorry, I encountered an error while generating the response."
W jaki sposób mogę złożyć podanie o wypisanie z przedmiotu obieralnego?,"Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów ECTS muszę zebrać, żeby dostać rejestrację na 3 semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskam za zaliczenie przedmiotu ""Równania różniczkowe zwyczajne"" na 3 semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
"Co mam zrobić z wyłączonym telefonem komórkowym podczas sprawdzianu lub egzaminu, jeśli nie mam ze sobą torby lub plecaka?","Sorry, I encountered an error while generating the response."
Czy wydziałowy serwer wirtualny mogę wykorzystać do celów komercyjnych lub rozrywkowych?,"Sorry, I encountered an error while generating the response."
Jaką funkcję wydziałową pełni dr Paweł Keller i w którym pokoju urzęduje?,"Sorry, I encountered an error while generating the response."
"W jaki sposób mogę uzyskać dostęp do sali 304, aby popracować nad studenckim projektem z wykorzystaniem sprzętu laboratoryjnego?","Sorry, I encountered an error while generating the response."
"Czy mogę otrzymać dofinansowanie kosztów dojazdu i zakwaterowania, jeśli odbywam obowiązkowe praktyki poza Warszawą?","Sorry, I encountered an error while generating the response."
Ile kosztuje wyrobienie duplikatu elektronicznej legitymacji studenckiej (ELS) i jak długo się na niego czeka?,"Sorry, I encountered an error while generating the response."
"Na jakim kierunku i poziomie studiów jest prowadzony przedmiot ""Siła nauki - granice poznania""?","Sorry, I encountered an error while generating the response."
"Jakie składowe decydują o ocenie końcowej z przedmiotu obieralnego ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
Czy mogę zmienić promotora w trakcie przygotowywania pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Czy istnieje możliwość wypożyczenia sprzętu z wydziałowego laboratorium do domu w celu realizacji projektu studenckiego?,"Sorry, I encountered an error while generating the response."
Na ile dni przed egzaminem dyplomowym promotor i recenzent muszą zamieścić recenzje mojej pracy w systemie APD?,"Sorry, I encountered an error while generating the response."
Ile razy w trakcie roku akademickiego student może otrzymać zapomogę finansową?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę zdobyć na pierwszym roku, aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach mogę osobiście załatwić sprawę w dziekanacie?,"Sorry, I encountered an error while generating the response."
"Jakie są wymagania wstępne (przedmioty poprzedzające), aby móc ubiegać się o realizację przedmiotu obieralnego ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
Czy jako student mogę złożyć wniosek o zmianę promotora w trakcie pisania pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Do kiedy muszę dostarczyć pełnomocnikowi potwierdzenie odbycia praktyki wewnętrznej na wydziale?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS otrzymuje się za zaliczenie przedmiotu ""Analiza matematyczna 1"" na pierwszym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
W jakiej formie i gdzie muszę złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu mogę skontaktować się z Całodobowym Centrum Kierowania Straży Akademickiej PW w przypadku nagłego zdarzenia?,"Sorry, I encountered an error while generating the response."
Ile czasu zajmuje wydanie duplikatu elektronicznej legitymacji studenckiej (ELS) w dziekanacie?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS otrzymuje się za przedmiot ""Topologia"" na trzecim semestrze kierunku Matematyka?","Sorry, I encountered an error while generating the response."
"Czy mogę ubiegać się o dofinansowanie kosztów zakwaterowania, jeśli moje praktyki studenckie odbywają się poza Warszawą?","Sorry, I encountered an error while generating the response."
"Pod jaki numer telefonu powinienem zadzwonić do dziekanatu, jeśli mam sprawę związaną z systemem USOS lub rekrutacją?","Sorry, I encountered an error while generating the response."
Jaki jest maksymalny miesięczny dochód netto na jednego członka rodziny uprawniający do ubiegania się o stypendium socjalne?,"Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów ECTS muszę zdobyć na pierwszym roku studiów I stopnia, aby uzyskać rejestrację na trzeci semestr?","Sorry, I encountered an error while generating the response."
"W jakie dni tygodnia i w jakich godzinach mogę przyjść do dziekanatu, żeby osobiście załatwić swoją sprawę?","Sorry, I encountered an error while generating the response."
Czy podczas sprawdzianu lub egzaminu mogę używać urządzenia z funkcją komunikacji w charakterze zegarka bądź kalkulatora?,"Sorry, I encountered an error while generating the response."
"Czy na wydziałowym serwerze wirtualnym mogę uruchomić własny serwer do gry online, by grać ze znajomymi?","Sorry, I encountered an error while generating the response."
"Czy mogę wypożyczyć sprzęt z wydziałowego laboratorium do domu, aby pracować nad swoim projektem?","Sorry, I encountered an error while generating the response."
Czy przed obroną muszę złożyć wydrukowany egzemplarz pracy dyplomowej w dziekanacie?,"Sorry, I encountered an error while generating the response."
W jaki sposób mogę przepisać praktyki zrealizowane na studiach I stopnia na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Kto odpowiada za zatwierdzanie tematów prac dyplomowych na kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS potrzebuję, aby uzyskać rejestrację na trzeci rok studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
Ile kosztuje wydanie duplikatu elektronicznej legitymacji studenckiej (ELS) i jak długo trzeba na niego czekać?,"Sorry, I encountered an error while generating the response."
Jakie są zainteresowania naukowe mgra inż. Szymona Tura?,"Sorry, I encountered an error while generating the response."
Do jakich celów mogę wykorzystywać serwer wirtualny udostępniony mi przez wydział?,"Sorry, I encountered an error while generating the response."
"W którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych realizowany jest przedmiot ""Metody optymalizacji""?","Sorry, I encountered an error while generating the response."
Ile wynosi próg dochodowy pozwalający na ubieganie się o stypendium socjalne w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
"Na jakiej podstawie wystawiana jest ocena z przedmiotu obieralnego ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
"Ile minimum punktów muszę zdobyć, aby zaliczyć przedmiot ""Systemy wspomagania decyzji""?","Sorry, I encountered an error while generating the response."
"Ile minimum punktów ECTS należy uzyskać, aby móc zarejestrować się na 3 semestr studiów drugiego stopnia?","Sorry, I encountered an error while generating the response."
Kiedy stypendia wpływają na konta studentów?,"Sorry, I encountered an error while generating the response."
Jakie funkcje uczelniane pełni dr inż. Krzysztof Kaczmarski?,"Sorry, I encountered an error while generating the response."
W jakim pokoju w dziekanacie załatwiane są sprawy związane z systemem USOS oraz rekrutacją?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS przypisano do przedmiotu Gry kombinatoryczne?,"Sorry, I encountered an error while generating the response."
Za pośrednictwem jakiego systemu należy składać wnioski o stypendium Ministra za znaczące osiągnięcia dla studentów?,"Sorry, I encountered an error while generating the response."
Kto udostępnia studentom treść ankiety skierowanej do pracodawców w celu oceny odbytych praktyk?,"Sorry, I encountered an error while generating the response."
Co grozi studentowi w przypadku stwierdzenia niesamodzielności pracy podczas sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
Kto jest koordynatorem przedmiotu Reprezentacja wiedzy i wnioskowanie?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS przypisano do przedmiotu Algebra i jej zastosowania na 4 semestrze studiów pierwszego stopnia na kierunku Matematyka?,"Sorry, I encountered an error while generating the response."
W ramach jakiego przedmiotu zespół rozpoczyna realizację pracy dyplomowej inżynierskiej?,"Sorry, I encountered an error while generating the response."
Do kogo pracownik wydziału składa wniosek o wyrażenie zgody na odbycie przez studenta praktyk wewnętrznych?,"Sorry, I encountered an error while generating the response."
Za co przyznawane są punkty przy zaliczaniu przedmiotu Matematyka popularna?,"Sorry, I encountered an error while generating the response."
Jakie jest minimum punktowe wymagane do zaliczenia przedmiotu Systemy wspomagania decyzji?,"Sorry, I encountered an error while generating the response."
W jakim pokoju mogę znaleźć dr hab. inż. Agnieszkę Jastrzębską?,"Sorry, I encountered an error while generating the response."
Co muszę zrobić z torbą i wyłączonym telefonem komórkowym na czas trwania kolokwium?,"Sorry, I encountered an error while generating the response."
Na jakim sprzęcie przeprowadzany jest projekt w ramach przedmiotu Procesory graficzne w zastosowaniach obliczeniowych?,"Sorry, I encountered an error while generating the response."
W których pokojach w Gmachu MiNI mogę osobiście znaleźć doktora inżyniera Krzysztofa Kaczmarskiego?,"Sorry, I encountered an error while generating the response."
W którym semestrze rozpocznę realizację inżynierskiej pracy dyplomowej w ramach przedmiotu projekt zespołowy?,"Sorry, I encountered an error while generating the response."
"Jaki jest maksymalny próg dochodowy na osobę w rodzinie, aby otrzymać stypendium socjalne w roku akademickim 2025/2026?","Sorry, I encountered an error while generating the response."
W jakich godzinach i w jakie dni tygodnia otwarty jest dziekanat na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Czy mogę ubiegać się o dofinansowanie kosztów dojazdu i zakwaterowania w związku z realizacją obowiązkowych praktyk studenckich?,"Sorry, I encountered an error while generating the response."
"Ile minimum punktów ECTS muszę uzyskać na pierwszym roku studiów pierwszego stopnia, aby otrzymać rejestrację na 3. semestr?","Sorry, I encountered an error while generating the response."
"Za co i ile punktów mogę uzyskać, aby zaliczyć przedmiot obieralny Matematyka popularna?","Sorry, I encountered an error while generating the response."
"Do kogo skierowany jest program indywidualnych studiów ""Studia id"" oferowany przez uczelnię?","Sorry, I encountered an error while generating the response."
W jakim języku programowania i przy użyciu jakich pakietów realizowane jest laboratorium z przedmiotu obieralnego Wybrane zagadnienia uczenia głębokiego?,"Sorry, I encountered an error while generating the response."
Jakie przedmioty mogą znajdować się na stole studenta podczas pisania sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
Czy porozumienie o organizację praktyk studenckich muszę dostarczyć do dziekanatu w formie papierowej?,"Sorry, I encountered an error while generating the response."
Ile razy w trakcie jednego roku akademickiego mogę otrzymać zapomogę z powodu trudnej sytuacji życiowej?,"Sorry, I encountered an error while generating the response."
Ile czasu będę czekać na wydanie duplikatu elektronicznej legitymacji studenckiej (ELS)?,"Sorry, I encountered an error while generating the response."
"Jakie przedmioty są wymagane jako poprzedzające, aby wziąć udział w zajęciach z przedmiotu Gry kombinatoryczne?","Sorry, I encountered an error while generating the response."
"Jaką minimalną średnią ważoną ocen muszę uzyskać na pierwszym roku studiów, aby móc zgłosić się do projektu ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
W jaki sposób należy składać podanie o przesunięcie terminu złożenia pracy dyplomowej o 3 miesiące?,"Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów muszę zdobyć, aby zaliczyć przedmiot Systemy wspomagania decyzji?","Sorry, I encountered an error while generating the response."
Czy mogę zrealizować studenckie praktyki zawodowe bezpośrednio na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
W jakim zakładzie pracuje dr inż. Magdalena Jasionowska-Skop i jakie są jej główne zainteresowania naukowe?,"Sorry, I encountered an error while generating the response."
"Czy jeśli piszę pracę dyplomową w języku angielskim, to jej strona tytułowa również musi być w tym języku?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS uzyskam za zaliczenie przedmiotu Procesy stochastyczne na 5. semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?,"Sorry, I encountered an error while generating the response."
Jaka jest nagroda finansowa za zajęcie 1. miejsca w Ogólnopolskim konkursie na najlepszą pracę magisterską dotyczącą uczenia maszynowego lub analizy danych?,"Sorry, I encountered an error while generating the response."
Na którym semestrze studiów pierwszego stopnia na kierunku Inżynieria i Analiza Danych (IAD) realizowany jest przedmiot Bazy danych?,"Sorry, I encountered an error while generating the response."
"Kto jest koordynatorem przedmiotu ""Między Bachem a Banachem: matematyczne struktury w muzyce i sztuce""?","Sorry, I encountered an error while generating the response."
Jakie funkcje uczelniane na uczelni pełni dr inż. Krzysztof Kaczmarski?,"Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów ECTS muszę zdobyć na pierwszym roku studiów pierwszego stopnia, aby uzyskać rejestrację na 3. semestr?","Sorry, I encountered an error while generating the response."
Ile punktów ECTS mogę zdobyć za zaliczenie przedmiotu obieralnego Matematyka popularna?,"Sorry, I encountered an error while generating the response."
Do kiedy i za pośrednictwem jakiego systemu należy składać wnioski o stypendium Ministra za znaczące osiągnięcia na rok akademicki 2025/2026?,"Sorry, I encountered an error while generating the response."
Ile maksymalnie punktów można uzyskać za projekt z przedmiotu obieralnego Wnioskowanie rozmyte i jak te punkty są podzielone?,"Sorry, I encountered an error while generating the response."
Jakie dokumenty tożsamości powinienem mieć przygotowane na stole podczas pisania sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS przewidziano w planie studiów za realizację pracy dyplomowej na kierunku Matematyka (studia drugiego stopnia, specjalność: Indywidualne Studia Matematyczne)?","Sorry, I encountered an error while generating the response."
Ile maksymalnie razy w ciągu roku akademickiego student może otrzymać zapomogę?,"Sorry, I encountered an error while generating the response."
"W jakiej wysokości wypłacane jest miesięczne wsparcie stypendialne dla uczestników projektu ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
"Ile minimum punktów muszę zdobyć, aby zaliczyć przedmiot Systemy wspomagania decyzji?","Sorry, I encountered an error while generating the response."
Jaką czcionkę zaleca się do pisania pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS przewidziano w planie studiów za przedmiot Wstęp do uczenia maszynowego na 5. semestrze kierunku Inżynieria i Analiza Danych?,"Sorry, I encountered an error while generating the response."
Jaki jest numer telefonu służbowego oraz adres e-mail do dr. inż. Krzysztofa Kaczmarskiego?,"Sorry, I encountered an error while generating the response."
"Jakie konsekwencje ponosi student, u którego podczas sprawdzianu stwierdzono niesamodzielność pracy lub korzystanie z niedozwolonych urządzeń?","Sorry, I encountered an error while generating the response."
Jaki jest numer telefonu i adres e-mail do Całodobowego Centrum Kierowania Straży Akademickiej PW?,"Sorry, I encountered an error while generating the response."
W którym pokoju w Gmachu MiNI znajduje się gabinet dr. hab. inż. Jerzego Balickiego?,"Sorry, I encountered an error while generating the response."
Czy będąc absolwentem innej uczelni mogę przepisać praktyki zrealizowane na studiach pierwszego stopnia?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu mogę skontaktować się z dziekanatem w sprawach toku studiów dla kierunku Matematyka?,"Sorry, I encountered an error while generating the response."
"Jaką średnią ocen na I roku studiów musi uzyskać student, aby wziąć udział w rekrutacji do projektu ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
Jakie wymiary marginesów są zalecane podczas formatowania tekstu pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Ile punktów ECTS otrzymam za zrealizowanie pracy dyplomowej na kierunku Matematyka (studia drugiego stopnia)?,"Sorry, I encountered an error while generating the response."
"Jakie są wymagania wstępne, aby móc uczęszczać na przedmiot obieralny ""Wnioskowanie rozmyte""?","Sorry, I encountered an error while generating the response."
Czy mogę ubiegać się o dofinansowanie kosztów zakwaterowania i dojazdów w trakcie odbywania praktyk studenckich?,"Sorry, I encountered an error while generating the response."
"Ile minimum punktów ECTS muszę uzyskać, aby zarejestrować się na trzeci semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
Jakie są nagrody pieniężne w Ogólnopolskim konkursie na najlepszą pracę magisterską dotyczącą uczenia maszynowego lub analizy danych?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu służbowego mogę skontaktować się z dr. inż. Krzysztofem Kaczmarskim?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu funkcjonuje Całodobowe Centrum Kierowania Straży Akademickiej PW?,"Sorry, I encountered an error while generating the response."
W ramach jakiego przedmiotu i kiedy zespół studentów rozpoczyna realizację pracy dyplomowej inżynierskiej?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskuje się za zaliczenie przedmiotu ""Wstęp do uczenia maszynowego"" na piątym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych (MAD)?","Sorry, I encountered an error while generating the response."
Jakie są konsekwencje korzystania z niedozwolonych materiałów lub urządzeń podczas sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
W jakiej formie i przez jaki system należy składać podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
"Jakie są wymagania wstępne do przedmiotu ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
Do kogo skierowany jest program elitarnego kształcenia Studia id?,"Sorry, I encountered an error while generating the response."
Jaki jest maksymalny dochód netto na osobę w rodzinie uprawniający do ubiegania się o stypendium socjalne w roku akademickim 2025/2026?,"Sorry, I encountered an error while generating the response."
W jakich godzinach i dniach dziekanat jest otwarty dla studentów?,"Sorry, I encountered an error while generating the response."
"Jaki dokument mogę dostarczyć w celu zaliczenia praktyk, jeśli z powodu klauzuli poufności nie mogę udostępnić wydziałowi kopii swojej umowy?","Sorry, I encountered an error while generating the response."
"Na którym semestrze studiów i za ile punktów ECTS realizowany jest przedmiot ""Hurtownie danych i systemy Business Intelligence"" w planie studiów dla inżynierów?","Sorry, I encountered an error while generating the response."
"Jaka jest wysokość miesięcznego stypendium dla studentów uczestniczących w projekcie ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
Jakie wskaźniki i modele z zakresu analizy przeżyć musi znać absolwent specjalności Statystyka matematyczna i analiza danych (SMAD) w ramach efektu uczenia się MAD2SMAD_W06?,"Sorry, I encountered an error while generating the response."
Na którym stopniu studiów realizowane są obowiązkowe praktyki studenckie na kierunkach matematycznych?,"Sorry, I encountered an error while generating the response."
"Ile punktów jest wymaganych, aby uzyskać zaliczenie z przedmiotu ""Systemy wspomagania decyzji""?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS należy uzyskać, aby otrzymać rejestrację na drugi semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
W jaki sposób i gdzie należy złożyć wniosek o stypendium rektora?,"Sorry, I encountered an error while generating the response."
W jakim pokoju i pod jakim numerem telefonu mogę skontaktować się z dr inż. Magdaleną Jasionowską-Skop?,"Sorry, I encountered an error while generating the response."
Czy student odbywający obowiązkową praktykę studencką poza miejscem zamieszkania i uczelnią może otrzymać zwrot kosztów zakwaterowania i dojazdów?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskuje się za zaliczenie przedmiotu ""Siła nauki - granice poznania""?","Sorry, I encountered an error while generating the response."
"Ile punktów można maksymalnie uzyskać za projekt z przedmiotu obieralnego ""Wnioskowanie rozmyte"" i jak są one podzielone?","Sorry, I encountered an error while generating the response."
Jakie przedmioty mogą znajdować się na biurku studenta w trakcie pisania sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
"Jakie są kryteria oceniania studenta w ramach przedmiotu ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
"Jakie są wymagania wstępne (przedmioty poprzedzające), aby móc uczęszczać na przedmiot ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
W jaki sposób należy składać podanie o ponowną rejestrację (powtarzanie semestru lub roku)?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS przypisano do przedmiotu ""Wstęp do uczenia maszynowego"" na piątym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
W ramach jakich zajęć i kiedy studenci rozpoczynają realizację zespołowej inżynierskiej pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
Jakie nagrody finansowe przewidziano w Ogólnopolskim konkursie na najlepszą pracę magisterską dotyczącą uczenia maszynowego lub analizy danych?,"Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu mogę skontaktować się z dziekanatem w sprawach toku studiów dla kierunku Informatyka i Systemy Informacyjne?,"Sorry, I encountered an error while generating the response."
Jakie marginesy należy ustawić podczas redagowania tekstu pracy dyplomowej?,"Sorry, I encountered an error while generating the response."
"Do kogo skierowany jest program ""Studia id"" prowadzony na Politechnice Warszawskiej?","Sorry, I encountered an error while generating the response."
"O jakie wsparcie finansowe mogą ubiegać się studenci uczestniczący w projekcie ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS przypisano do przedmiotu ""Bazy danych"" realizowanego na czwartym semestrze kierunku Inżynieria i Analiza Danych?","Sorry, I encountered an error while generating the response."
Ile razy w ciągu realizacji danego programu studiów można powtarzać semestr lub rok i o ile maksymalnie przedłuża to studia?,"Sorry, I encountered an error while generating the response."
W jakim pokoju w Gmachu MiNI urzęduje dr Paweł Keller i pod jakim adresem e-mail można się z nim skontaktować?,"Sorry, I encountered an error while generating the response."
